date,service,resource_type,resource_id,cost,tags,region
2026-04-28,EC2,EC2,ec2-001,168.88,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-04-29,EC2,EC2,ec2-001,203.95,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-04-30,EC2,EC2,ec2-001,198.41,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-01,EC2,EC2,ec2-001,215.0,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-02,EC2,EC2,ec2-001,188.35,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-03,EC2,EC2,ec2-001,227.46,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-04,EC2,EC2,ec2-001,182.42,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-05,EC2,EC2,ec2-001,214.66,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-06,EC2,EC2,ec2-001,244.94,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-07,EC2,EC2,ec2-001,190.6,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-08,EC2,EC2,ec2-001,197.89,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-09,EC2,EC2,ec2-001,209.48,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-10,EC2,EC2,ec2-001,200.33,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-11,EC2,EC2,ec2-001,184.89,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-12,EC2,EC2,ec2-001,211.22,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-13,EC2,EC2,ec2-001,193.64,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-14,EC2,EC2,ec2-001,219.73,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-15,EC2,EC2,ec2-001,197.26,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-16,EC2,EC2,ec2-001,241.19,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-17,EC2,EC2,ec2-001,200.83,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-18,EC2,EC2,ec2-001,209.11,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-19,EC2,EC2,ec2-001,229.79,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-20,EC2,EC2,ec2-001,195.8,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-21,EC2,EC2,ec2-001,220.79,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-22,EC2,EC2,ec2-001,241.55,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-23,EC2,EC2,ec2-001,191.97,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-24,EC2,EC2,ec2-001,222.32,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-25,EC2,EC2,ec2-001,224.43,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-26,EC2,EC2,ec2-001,234.8,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-27,EC2,EC2,ec2-001,200.46,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-28,EC2,EC2,ec2-001,199.8,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-29,EC2,EC2,ec2-001,232.31,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-30,EC2,EC2,ec2-001,228.94,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-05-31,EC2,EC2,ec2-001,228.85,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-01,EC2,EC2,ec2-001,266.13,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-02,EC2,EC2,ec2-001,245.97,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-03,EC2,EC2,ec2-001,265.47,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-04,EC2,EC2,ec2-001,267.65,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-05,EC2,EC2,ec2-001,247.74,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-06,EC2,EC2,ec2-001,305.54,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-07,EC2,EC2,ec2-001,274.23,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-08,EC2,EC2,ec2-001,240.82,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-09,EC2,EC2,ec2-001,280.09,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-10,EC2,EC2,ec2-001,246.62,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-11,EC2,EC2,ec2-001,284.87,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-12,EC2,EC2,ec2-001,294.41,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-13,EC2,EC2,ec2-001,252.1,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-14,EC2,EC2,ec2-001,291.71,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-15,EC2,EC2,ec2-001,280.03,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-16,EC2,EC2,ec2-001,290.27,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-17,EC2,EC2,ec2-001,317.33,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-18,EC2,EC2,ec2-001,268.2,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-19,EC2,EC2,ec2-001,258.33,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-20,EC2,EC2,ec2-001,256.34,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
2026-06-21,EC2,EC2,ec2-001,258.66,business_unit=lending;product=personal_loans;environment=production;cost_centre=CC-1001;team=lending-backend;service=ec2-001;created_by=terraform;ttl=permanent;compliance_scope=rbi-it;data_classification=confidential,ap-south-1
