instance_id,type,avg_cpu,max_cpu,avg_mem,hours_running,month,environment,team
i-0231,c5.2xlarge,37.15,77.88,71.53,720,2026-05,development,data-engineering
i-0231,c5.2xlarge,63.61,90.82,40.38,720,2026-06,development,data-engineering
i-0232,t3.large,73.66,75.24,79.62,720,2026-01,sandbox,payments
i-0232,t3.large,45.1,79.15,54.16,720,2026-02,sandbox,payments
i-0232,t3.large,49.23,90.27,69.86,720,2026-03,sandbox,payments
i-0232,t3.large,74.69,83.41,58.53,720,2026-04,sandbox,payments
i-0232,t3.large,38.6,94.9,62.06,720,2026-05,sandbox,payments
i-0232,t3.large,63.02,77.2,61.91,720,2026-06,sandbox,payments
i-0233,m5.xlarge,72.7,69.99,51.69,720,2026-01,production,risk-engineering
i-0233,m5.xlarge,41.08,88.77,42.48,720,2026-02,production,risk-engineering
i-0233,m5.xlarge,38.27,73.95,60.57,720,2026-03,production,risk-engineering
i-0233,m5.xlarge,51.25,66.34,78.3,720,2026-04,production,risk-engineering
i-0233,m5.xlarge,73.11,73.38,69.26,720,2026-05,production,risk-engineering
i-0233,m5.xlarge,58.14,72.12,50.49,720,2026-06,production,risk-engineering
i-0234,m5.large,54.65,77.58,51.65,720,2026-01,staging,product-engineering
i-0234,m5.large,67.3,79.44,66.19,720,2026-02,staging,product-engineering
i-0234,m5.large,42.57,81.01,52.72,720,2026-03,staging,product-engineering
i-0234,m5.large,56.06,88.42,70.76,720,2026-04,staging,product-engineering
i-0234,m5.large,49.17,85.83,77.65,720,2026-05,staging,product-engineering
i-0234,m5.large,60.03,69.45,67.19,720,2026-06,staging,product-engineering
i-0235,m5.2xlarge,39.2,91.16,60.67,720,2026-01,development,lending-backend
i-0235,m5.2xlarge,50.41,66.71,55.23,720,2026-02,development,lending-backend
i-0235,m5.2xlarge,71.13,65.63,58.99,720,2026-03,development,lending-backend
i-0235,m5.2xlarge,72.25,76.85,57.13,720,2026-04,development,lending-backend
i-0235,m5.2xlarge,58.14,78.89,46.74,720,2026-05,development,lending-backend
i-0235,m5.2xlarge,35.74,83.29,76.83,720,2026-06,development,lending-backend
i-0236,r5.xlarge,39.25,71.33,54.81,720,2026-01,sandbox,platform-infra
i-0236,r5.xlarge,67.35,73.08,75.28,720,2026-02,sandbox,platform-infra
i-0236,r5.xlarge,37.2,93.23,62.43,720,2026-03,sandbox,platform-infra
i-0236,r5.xlarge,61.35,76.03,71.28,720,2026-04,sandbox,platform-infra
i-0236,r5.xlarge,41.66,66.47,55.82,720,2026-05,sandbox,platform-infra
i-0236,r5.xlarge,69.15,87.65,60.69,720,2026-06,sandbox,platform-infra
i-0237,r5.2xlarge,57.89,68.9,73.63,720,2026-01,production,data-engineering
i-0237,r5.2xlarge,66.48,84.69,58.65,720,2026-02,production,data-engineering
i-0237,r5.2xlarge,73.58,91.37,65.78,720,2026-03,production,data-engineering
i-0237,r5.2xlarge,49.87,83.54,63.02,720,2026-04,production,data-engineering
i-0237,r5.2xlarge,50.77,74.2,56.28,720,2026-05,production,data-engineering
i-0237,r5.2xlarge,57.96,77.84,50.54,720,2026-06,production,data-engineering
i-0238,c5.xlarge,65.44,80.94,42.71,720,2026-01,staging,payments
i-0238,c5.xlarge,49.73,91.55,70.21,720,2026-02,staging,payments
i-0238,c5.xlarge,47.93,93.15,43.06,720,2026-03,staging,payments
i-0238,c5.xlarge,73.45,72.37,40.36,720,2026-04,staging,payments
i-0238,c5.xlarge,52.35,75.77,61.56,720,2026-05,staging,payments
i-0238,c5.xlarge,66.87,90.27,56.05,720,2026-06,staging,payments
i-0239,c5.2xlarge,52.19,69.45,41.9,720,2026-01,development,risk-engineering
i-0239,c5.2xlarge,60.65,66.93,69.35,720,2026-02,development,risk-engineering
i-0239,c5.2xlarge,56.56,70.96,61.58,720,2026-03,development,risk-engineering
i-0239,c5.2xlarge,42.32,78.16,71.98,720,2026-04,development,risk-engineering
i-0239,c5.2xlarge,53.48,69.46,68.95,720,2026-05,development,risk-engineering
i-0239,c5.2xlarge,42.47,87.16,59.17,720,2026-06,development,risk-engineering
i-0240,t3.large,53.15,90.54,68.34,720,2026-01,sandbox,product-engineering
i-0240,t3.large,36.32,73.89,74.84,720,2026-02,sandbox,product-engineering
i-0240,t3.large,35.73,81.36,69.11,720,2026-03,sandbox,product-engineering
i-0240,t3.large,59.87,87.82,69.03,720,2026-04,sandbox,product-engineering
i-0240,t3.large,62.68,89.65,65.83,720,2026-05,sandbox,product-engineering
i-0240,t3.large,51.1,79.16,68.67,720,2026-06,sandbox,product-engineering
i-0241,m5.xlarge,70.05,73.17,53.68,720,2026-01,production,lending-backend
i-0241,m5.xlarge,72.23,82.36,47.16,720,2026-02,production,lending-backend
i-0241,m5.xlarge,61.55,94.72,72.94,720,2026-03,production,lending-backend
i-0241,m5.xlarge,64.83,71.24,75.05,720,2026-04,production,lending-backend
i-0241,m5.xlarge,56.03,91.68,53.19,720,2026-05,production,lending-backend
i-0241,m5.xlarge,37.48,79.28,50.79,720,2026-06,production,lending-backend
i-0242,m5.large,63.61,93.71,67.64,720,2026-01,staging,platform-infra
i-0242,m5.large,70.48,78.59,70.87,720,2026-02,staging,platform-infra
i-0242,m5.large,68.72,86.33,60.31,720,2026-03,staging,platform-infra
i-0242,m5.large,60.03,86.02,50.12,720,2026-04,staging,platform-infra
i-0242,m5.large,67.38,93.51,58.61,720,2026-05,staging,platform-infra
i-0242,m5.large,63.04,87.11,66.49,720,2026-06,staging,platform-infra
i-0243,m5.2xlarge,56.88,91.45,57.96,720,2026-01,development,data-engineering
i-0243,m5.2xlarge,37.44,90.34,66.96,720,2026-02,development,data-engineering
i-0243,m5.2xlarge,68.97,69.16,41.23,720,2026-03,development,data-engineering
i-0243,m5.2xlarge,72.37,69.43,72.39,720,2026-04,development,data-engineering
i-0243,m5.2xlarge,67.93,86.26,45.25,720,2026-05,development,data-engineering
i-0243,m5.2xlarge,61.7,91.67,57.02,720,2026-06,development,data-engineering
i-0244,r5.xlarge,51.54,78.29,43.29,720,2026-01,sandbox,payments
i-0244,r5.xlarge,70.68,91.08,79.92,720,2026-02,sandbox,payments
i-0244,r5.xlarge,58.41,87.54,48.11,720,2026-03,sandbox,payments
i-0244,r5.xlarge,61.7,84.49,76.05,720,2026-04,sandbox,payments
i-0244,r5.xlarge,68.23,93.15,74.75,720,2026-05,sandbox,payments
i-0244,r5.xlarge,69.75,66.91,73.84,720,2026-06,sandbox,payments
i-0245,r5.2xlarge,59.3,76.41,42.26,720,2026-01,production,risk-engineering
i-0245,r5.2xlarge,62.11,74.85,58.71,720,2026-02,production,risk-engineering
i-0245,r5.2xlarge,62.27,92.35,73.02,720,2026-03,production,risk-engineering
i-0245,r5.2xlarge,53.02,76.63,49.59,720,2026-04,production,risk-engineering
i-0245,r5.2xlarge,49.9,68.33,78.84,720,2026-05,production,risk-engineering
i-0245,r5.2xlarge,57.96,68.83,54.11,720,2026-06,production,risk-engineering
i-0246,c5.xlarge,56.88,80.99,41.42,720,2026-01,staging,product-engineering
i-0246,c5.xlarge,73.03,73.26,40.65,720,2026-02,staging,product-engineering
i-0246,c5.xlarge,38.06,82.41,45.51,720,2026-03,staging,product-engineering
i-0246,c5.xlarge,36.67,76.39,64.91,720,2026-04,staging,product-engineering
i-0246,c5.xlarge,39.47,74.4,56.71,720,2026-05,staging,product-engineering
i-0246,c5.xlarge,41.38,80.18,43.41,720,2026-06,staging,product-engineering
i-0247,c5.2xlarge,36.86,80.6,49.92,720,2026-01,development,lending-backend
i-0247,c5.2xlarge,38.81,77.72,76.61,720,2026-02,development,lending-backend
i-0247,c5.2xlarge,63.97,89.47,74.88,720,2026-03,development,lending-backend
i-0247,c5.2xlarge,73.91,87.9,64.34,720,2026-04,development,lending-backend
i-0247,c5.2xlarge,49.62,70.45,67.47,720,2026-05,development,lending-backend
i-0247,c5.2xlarge,74.8,79.02,68.95,720,2026-06,development,lending-backend
i-0248,t3.large,54.8,77.96,56.41,720,2026-01,sandbox,platform-infra
i-0248,t3.large,55.18,76.01,69.95,720,2026-02,sandbox,platform-infra
i-0248,t3.large,69.97,91.49,49.11,720,2026-03,sandbox,platform-infra
i-0248,t3.large,70.84,75.25,52.37,720,2026-04,sandbox,platform-infra
i-0248,t3.large,64.07,74.14,42.12,720,2026-05,sandbox,platform-infra
i-0248,t3.large,49.94,86.64,53.08,720,2026-06,sandbox,platform-infra
i-0249,m5.xlarge,60.18,84.8,69.35,720,2026-01,production,data-engineering
i-0249,m5.xlarge,70.89,77.98,46.66,720,2026-02,production,data-engineering
i-0249,m5.xlarge,47.76,77.97,68.56,720,2026-03,production,data-engineering
i-0249,m5.xlarge,35.52,74.47,71.19,720,2026-04,production,data-engineering
i-0249,m5.xlarge,61.83,86.95,72.47,720,2026-05,production,data-engineering
i-0249,m5.xlarge,66.33,85.47,57.59,720,2026-06,production,data-engineering
i-0250,m5.large,74.34,82.07,48.11,720,2026-01,staging,payments
i-0250,m5.large,46.71,85.81,76.99,720,2026-02,staging,payments
i-0250,m5.large,42.15,67.47,75.26,720,2026-03,staging,payments
i-0250,m5.large,71.61,73.29,55.09,720,2026-04,staging,payments
i-0250,m5.large,61.41,74.9,75.09,720,2026-05,staging,payments
i-0250,m5.large,39.3,66.14,48.34,720,2026-06,staging,payments
i-0251,m5.2xlarge,46.44,68.39,42.63,720,2026-01,development,risk-engineering
i-0251,m5.2xlarge,65.22,69.93,76.56,720,2026-02,development,risk-engineering
i-0251,m5.2xlarge,49.72,85.12,49.02,720,2026-03,development,risk-engineering
i-0251,m5.2xlarge,44.61,82.24,62.43,720,2026-04,development,risk-engineering
i-0251,m5.2xlarge,65.75,87.73,66.83,720,2026-05,development,risk-engineering
i-0251,m5.2xlarge,52.97,91.72,64.9,720,2026-06,development,risk-engineering
i-0252,r5.xlarge,74.61,89.58,41.77,720,2026-01,sandbox,product-engineering
i-0252,r5.xlarge,47.82,82.16,68.86,720,2026-02,sandbox,product-engineering
i-0252,r5.xlarge,57.01,88.58,51.31,720,2026-03,sandbox,product-engineering
i-0252,r5.xlarge,42.36,66.62,62.93,720,2026-04,sandbox,product-engineering
i-0252,r5.xlarge,62.54,74.78,64.54,720,2026-05,sandbox,product-engineering
i-0252,r5.xlarge,37.09,67.98,68.07,720,2026-06,sandbox,product-engineering
i-0253,r5.2xlarge,49.72,85.14,73.27,720,2026-01,production,lending-backend
i-0253,r5.2xlarge,69.1,70.17,59.45,720,2026-02,production,lending-backend
i-0253,r5.2xlarge,64.36,88.22,71.39,720,2026-03,production,lending-backend
i-0253,r5.2xlarge,44.13,70.78,63.6,720,2026-04,production,lending-backend
i-0253,r5.2xlarge,64.64,74.57,44.19,720,2026-05,production,lending-backend
i-0253,r5.2xlarge,63.67,73.99,46.65,720,2026-06,production,lending-backend
i-0254,c5.xlarge,40.91,74.45,63.71,720,2026-01,staging,platform-infra
i-0254,c5.xlarge,49.34,65.62,43.88,720,2026-02,staging,platform-infra
i-0254,c5.xlarge,46.62,84.79,43.94,720,2026-03,staging,platform-infra
i-0254,c5.xlarge,57.43,68.6,48.46,720,2026-04,staging,platform-infra
i-0254,c5.xlarge,41.89,67.02,66.85,720,2026-05,staging,platform-infra
i-0254,c5.xlarge,53.54,89.93,43.96,720,2026-06,staging,platform-infra
i-0255,c5.2xlarge,40.79,74.19,70.63,720,2026-01,development,data-engineering
i-0255,c5.2xlarge,47.23,77.25,52.06,720,2026-02,development,data-engineering
i-0255,c5.2xlarge,38.21,93.18,61.94,720,2026-03,development,data-engineering
i-0255,c5.2xlarge,66.51,84.75,60.57,720,2026-04,development,data-engineering
i-0255,c5.2xlarge,38.59,84.28,46.21,720,2026-05,development,data-engineering
i-0255,c5.2xlarge,51.58,83.87,71.29,720,2026-06,development,data-engineering
i-0256,t3.large,62.4,85.15,45.96,720,2026-01,sandbox,payments
i-0256,t3.large,48.85,66.29,68.78,720,2026-02,sandbox,payments
i-0256,t3.large,73.1,72.92,43.51,720,2026-03,sandbox,payments
i-0256,t3.large,54.02,90.7,62.08,720,2026-04,sandbox,payments
i-0256,t3.large,36.87,94.23,73.15,720,2026-05,sandbox,payments
i-0256,t3.large,40.26,92.65,58.03,720,2026-06,sandbox,payments
i-0257,m5.xlarge,49.88,78.83,73.38,720,2026-01,production,risk-engineering
i-0257,m5.xlarge,61.38,66.78,78.3,720,2026-02,production,risk-engineering
i-0257,m5.xlarge,40.91,87.37,65.45,720,2026-03,production,risk-engineering
i-0257,m5.xlarge,42.5,70.12,74.81,720,2026-04,production,risk-engineering
i-0257,m5.xlarge,51.79,84.64,60.16,720,2026-05,production,risk-engineering
i-0257,m5.xlarge,64.09,79.38,51.5,720,2026-06,production,risk-engineering
i-0258,m5.large,49.54,90.77,58.72,720,2026-01,staging,product-engineering
i-0258,m5.large,43.54,93.04,71.86,720,2026-02,staging,product-engineering
i-0258,m5.large,37.23,94.97,67.8,720,2026-03,staging,product-engineering
i-0258,m5.large,41.41,72.12,67.7,720,2026-04,staging,product-engineering
i-0258,m5.large,66.19,72.17,50.28,720,2026-05,staging,product-engineering
i-0258,m5.large,47.28,82.94,46.87,720,2026-06,staging,product-engineering
i-0259,m5.2xlarge,39.17,85.37,71.16,720,2026-01,development,lending-backend
i-0259,m5.2xlarge,55.04,75.91,57.28,720,2026-02,development,lending-backend
i-0259,m5.2xlarge,50.54,93.8,70.72,720,2026-03,development,lending-backend
i-0259,m5.2xlarge,43.32,76.53,61.76,720,2026-04,development,lending-backend
i-0259,m5.2xlarge,59.52,79.05,72.41,720,2026-05,development,lending-backend
i-0259,m5.2xlarge,65.7,80.15,74.18,720,2026-06,development,lending-backend
i-0260,r5.xlarge,65.04,88.36,78.26,720,2026-01,sandbox,platform-infra
i-0260,r5.xlarge,45.66,73.03,75.56,720,2026-02,sandbox,platform-infra
i-0260,r5.xlarge,65.89,92.8,42.53,720,2026-03,sandbox,platform-infra
i-0260,r5.xlarge,60.11,69.34,60.16,720,2026-04,sandbox,platform-infra
i-0260,r5.xlarge,41.23,68.84,40.49,720,2026-05,sandbox,platform-infra
i-0260,r5.xlarge,60.21,75.77,44.21,720,2026-06,sandbox,platform-infra
i-0261,r5.2xlarge,47.91,70.07,77.67,720,2026-01,production,data-engineering
i-0261,r5.2xlarge,47.8,75.02,73.59,720,2026-02,production,data-engineering
i-0261,r5.2xlarge,60.91,86.31,65.44,720,2026-03,production,data-engineering
i-0261,r5.2xlarge,72.85,71.21,79.56,720,2026-04,production,data-engineering
i-0261,r5.2xlarge,68.24,82.67,66.49,720,2026-05,production,data-engineering
i-0261,r5.2xlarge,60.95,66.75,48.72,720,2026-06,production,data-engineering
i-0262,c5.xlarge,73.46,81.03,55.13,720,2026-01,staging,payments
i-0262,c5.xlarge,65.48,80.74,40.53,720,2026-02,staging,payments
i-0262,c5.xlarge,64.45,86.97,46.61,720,2026-03,staging,payments
i-0262,c5.xlarge,73.27,71.72,58.31,720,2026-04,staging,payments
i-0262,c5.xlarge,39.59,83.1,55.02,720,2026-05,staging,payments
i-0262,c5.xlarge,49.13,89.81,40.38,720,2026-06,staging,payments
i-0263,c5.2xlarge,66.92,82.14,79.44,720,2026-01,development,risk-engineering
i-0263,c5.2xlarge,58.58,66.66,42.03,720,2026-02,development,risk-engineering
i-0263,c5.2xlarge,70.33,90.24,53.84,720,2026-03,development,risk-engineering
i-0263,c5.2xlarge,59.72,79.69,78.69,720,2026-04,development,risk-engineering
i-0263,c5.2xlarge,73.0,94.52,74.66,720,2026-05,development,risk-engineering
i-0263,c5.2xlarge,71.38,71.52,73.24,720,2026-06,development,risk-engineering
i-0264,t3.large,63.35,93.88,62.85,720,2026-01,sandbox,product-engineering
i-0264,t3.large,38.41,82.92,67.46,720,2026-02,sandbox,product-engineering
i-0264,t3.large,43.81,76.82,63.94,720,2026-03,sandbox,product-engineering
i-0264,t3.large,49.96,76.25,45.32,720,2026-04,sandbox,product-engineering
i-0264,t3.large,72.63,87.51,40.05,720,2026-05,sandbox,product-engineering
i-0264,t3.large,65.62,87.19,40.39,720,2026-06,sandbox,product-engineering
i-0265,m5.xlarge,49.78,83.2,58.11,720,2026-01,production,lending-backend
i-0265,m5.xlarge,66.12,77.76,46.15,720,2026-02,production,lending-backend
i-0265,m5.xlarge,74.06,72.26,68.71,720,2026-03,production,lending-backend
i-0265,m5.xlarge,40.73,74.87,57.68,720,2026-04,production,lending-backend
i-0265,m5.xlarge,42.69,78.5,46.29,720,2026-05,production,lending-backend
i-0265,m5.xlarge,57.36,84.91,42.5,720,2026-06,production,lending-backend
i-0266,m5.large,69.85,70.55,49.01,720,2026-01,staging,platform-infra
i-0266,m5.large,61.45,79.06,59.98,720,2026-02,staging,platform-infra
i-0266,m5.large,40.13,89.17,64.68,720,2026-03,staging,platform-infra
i-0266,m5.large,40.42,76.22,72.42,720,2026-04,staging,platform-infra
i-0266,m5.large,57.73,68.26,54.91,720,2026-05,staging,platform-infra
i-0266,m5.large,44.71,80.52,73.73,720,2026-06,staging,platform-infra
i-0267,m5.2xlarge,52.45,78.0,76.21,720,2026-01,development,data-engineering
i-0267,m5.2xlarge,58.05,81.99,50.48,720,2026-02,development,data-engineering
i-0267,m5.2xlarge,59.31,82.28,55.87,720,2026-03,development,data-engineering
i-0267,m5.2xlarge,74.63,91.46,69.98,720,2026-04,development,data-engineering
i-0267,m5.2xlarge,56.49,78.86,47.4,720,2026-05,development,data-engineering
i-0267,m5.2xlarge,47.23,88.22,58.15,720,2026-06,development,data-engineering
i-0268,r5.xlarge,70.29,69.44,60.33,720,2026-01,sandbox,payments
i-0268,r5.xlarge,60.88,80.51,75.57,720,2026-02,sandbox,payments
i-0268,r5.xlarge,74.58,68.48,45.2,720,2026-03,sandbox,payments
i-0268,r5.xlarge,40.21,85.44,54.91,720,2026-04,sandbox,payments
i-0268,r5.xlarge,64.33,77.16,65.1,720,2026-05,sandbox,payments
i-0268,r5.xlarge,65.79,81.45,61.58,720,2026-06,sandbox,payments
i-0269,r5.2xlarge,38.53,77.32,61.83,720,2026-01,production,risk-engineering
i-0269,r5.2xlarge,53.48,92.02,76.26,720,2026-02,production,risk-engineering
i-0269,r5.2xlarge,67.88,76.26,68.69,720,2026-03,production,risk-engineering
i-0269,r5.2xlarge,50.81,71.98,53.72,720,2026-04,production,risk-engineering
i-0269,r5.2xlarge,37.84,74.95,58.43,720,2026-05,production,risk-engineering
i-0269,r5.2xlarge,73.22,74.4,76.1,720,2026-06,production,risk-engineering
i-0270,c5.xlarge,44.15,70.73,60.76,720,2026-01,staging,product-engineering
i-0270,c5.xlarge,61.9,66.33,48.84,720,2026-02,staging,product-engineering
i-0270,c5.xlarge,53.23,74.93,68.5,720,2026-03,staging,product-engineering
i-0270,c5.xlarge,55.45,69.81,75.78,720,2026-04,staging,product-engineering
i-0270,c5.xlarge,46.72,86.93,71.2,720,2026-05,staging,product-engineering
i-0270,c5.xlarge,73.53,79.96,64.63,720,2026-06,staging,product-engineering
i-0271,c5.2xlarge,48.4,85.35,58.54,720,2026-01,development,lending-backend
i-0271,c5.2xlarge,52.51,90.66,42.01,720,2026-02,development,lending-backend
i-0271,c5.2xlarge,70.28,90.56,60.25,720,2026-03,development,lending-backend
i-0271,c5.2xlarge,54.61,75.85,79.77,720,2026-04,development,lending-backend
i-0271,c5.2xlarge,39.45,82.71,67.27,720,2026-05,development,lending-backend
i-0271,c5.2xlarge,72.37,88.41,65.75,720,2026-06,development,lending-backend
i-0272,t3.large,39.67,76.21,45.55,720,2026-01,sandbox,platform-infra
i-0272,t3.large,70.25,87.49,70.3,720,2026-02,sandbox,platform-infra
i-0272,t3.large,61.09,80.21,46.0,720,2026-03,sandbox,platform-infra
i-0272,t3.large,48.19,69.11,69.0,720,2026-04,sandbox,platform-infra
i-0272,t3.large,41.41,86.06,67.69,720,2026-05,sandbox,platform-infra
i-0272,t3.large,53.37,69.06,52.59,720,2026-06,sandbox,platform-infra
i-0273,m5.xlarge,47.8,86.01,44.55,720,2026-01,production,data-engineering
i-0273,m5.xlarge,68.16,87.83,47.45,720,2026-02,production,data-engineering
i-0273,m5.xlarge,63.77,85.06,69.92,720,2026-03,production,data-engineering
i-0273,m5.xlarge,42.56,69.73,49.46,720,2026-04,production,data-engineering
i-0273,m5.xlarge,49.63,88.81,69.52,720,2026-05,production,data-engineering
i-0273,m5.xlarge,72.02,66.76,40.46,720,2026-06,production,data-engineering
i-0274,m5.large,62.97,73.38,53.36,720,2026-01,staging,payments
i-0274,m5.large,56.87,68.07,65.71,720,2026-02,staging,payments
i-0274,m5.large,48.01,83.98,73.36,720,2026-03,staging,payments
i-0274,m5.large,41.84,92.93,61.23,720,2026-04,staging,payments
i-0274,m5.large,71.92,71.23,64.18,720,2026-05,staging,payments
i-0274,m5.large,51.16,88.23,64.24,720,2026-06,staging,payments
i-0275,m5.2xlarge,54.78,92.39,55.08,720,2026-01,development,risk-engineering
i-0275,m5.2xlarge,43.8,83.24,64.96,720,2026-02,development,risk-engineering
i-0275,m5.2xlarge,52.56,79.6,78.38,720,2026-03,development,risk-engineering
i-0275,m5.2xlarge,64.31,68.32,48.49,720,2026-04,development,risk-engineering
i-0275,m5.2xlarge,74.02,86.79,76.6,720,2026-05,development,risk-engineering
i-0275,m5.2xlarge,47.15,87.26,68.56,720,2026-06,development,risk-engineering
i-0276,r5.xlarge,46.79,81.52,65.1,720,2026-01,sandbox,product-engineering
i-0276,r5.xlarge,54.25,89.82,73.31,720,2026-02,sandbox,product-engineering
i-0276,r5.xlarge,69.02,89.1,59.52,720,2026-03,sandbox,product-engineering
i-0276,r5.xlarge,50.26,89.94,59.61,720,2026-04,sandbox,product-engineering
i-0276,r5.xlarge,44.85,80.22,45.67,720,2026-05,sandbox,product-engineering
i-0276,r5.xlarge,62.67,75.08,50.43,720,2026-06,sandbox,product-engineering
i-0277,r5.2xlarge,73.26,88.31,71.48,720,2026-01,production,lending-backend
i-0277,r5.2xlarge,59.95,90.18,70.37,720,2026-02,production,lending-backend
i-0277,r5.2xlarge,58.95,93.83,47.66,720,2026-03,production,lending-backend
i-0277,r5.2xlarge,72.74,77.04,61.14,720,2026-04,production,lending-backend
i-0277,r5.2xlarge,39.91,81.2,64.45,720,2026-05,production,lending-backend
i-0277,r5.2xlarge,74.91,94.26,78.66,720,2026-06,production,lending-backend
i-0278,c5.xlarge,48.94,94.74,58.22,720,2026-01,staging,platform-infra
i-0278,c5.xlarge,69.07,71.49,60.23,720,2026-02,staging,platform-infra
i-0278,c5.xlarge,73.64,93.41,67.35,720,2026-03,staging,platform-infra
i-0278,c5.xlarge,66.91,70.29,68.87,720,2026-04,staging,platform-infra
i-0278,c5.xlarge,59.72,67.75,44.53,720,2026-05,staging,platform-infra
i-0278,c5.xlarge,39.34,86.73,45.67,720,2026-06,staging,platform-infra
i-0279,c5.2xlarge,53.71,75.71,62.02,720,2026-01,development,data-engineering
i-0279,c5.2xlarge,63.26,85.54,60.62,720,2026-02,development,data-engineering
i-0279,c5.2xlarge,53.57,76.93,74.48,720,2026-03,development,data-engineering
i-0279,c5.2xlarge,48.23,72.78,69.73,720,2026-04,development,data-engineering
i-0279,c5.2xlarge,49.39,90.41,53.12,720,2026-05,development,data-engineering
i-0279,c5.2xlarge,63.08,66.35,55.42,720,2026-06,development,data-engineering
i-0280,t3.large,48.73,89.5,78.68,720,2026-01,sandbox,payments
i-0280,t3.large,53.44,89.75,67.99,720,2026-02,sandbox,payments
i-0280,t3.large,73.7,89.33,43.1,720,2026-03,sandbox,payments
i-0280,t3.large,63.53,81.06,40.66,720,2026-04,sandbox,payments
i-0280,t3.large,45.05,92.65,77.04,720,2026-05,sandbox,payments
i-0280,t3.large,66.95,94.45,72.26,720,2026-06,sandbox,payments
i-0281,m5.xlarge,35.41,73.64,41.22,720,2026-01,production,risk-engineering
i-0281,m5.xlarge,38.76,71.57,60.14,720,2026-02,production,risk-engineering
i-0281,m5.xlarge,68.9,90.86,64.65,720,2026-03,production,risk-engineering
i-0281,m5.xlarge,72.13,80.0,75.56,720,2026-04,production,risk-engineering
i-0281,m5.xlarge,53.16,73.32,76.66,720,2026-05,production,risk-engineering
i-0281,m5.xlarge,50.52,80.1,53.15,720,2026-06,production,risk-engineering
i-0282,m5.large,61.51,94.85,41.02,720,2026-01,staging,product-engineering
i-0282,m5.large,70.99,65.12,54.57,720,2026-02,staging,product-engineering
i-0282,m5.large,41.74,87.72,42.02,720,2026-03,staging,product-engineering
i-0282,m5.large,57.14,73.85,45.35,720,2026-04,staging,product-engineering
i-0282,m5.large,65.87,71.52,48.95,720,2026-05,staging,product-engineering
i-0282,m5.large,46.0,82.6,66.39,720,2026-06,staging,product-engineering
i-0283,m5.2xlarge,35.7,72.26,57.24,720,2026-01,development,lending-backend
i-0283,m5.2xlarge,48.28,91.53,71.51,720,2026-02,development,lending-backend
i-0283,m5.2xlarge,60.04,75.14,68.03,720,2026-03,development,lending-backend
i-0283,m5.2xlarge,68.75,82.84,71.38,720,2026-04,development,lending-backend
i-0283,m5.2xlarge,64.96,82.15,52.49,720,2026-05,development,lending-backend
i-0283,m5.2xlarge,64.83,71.2,71.18,720,2026-06,development,lending-backend
i-0284,r5.xlarge,67.18,89.66,58.92,720,2026-01,sandbox,platform-infra
i-0284,r5.xlarge,42.7,67.99,69.73,720,2026-02,sandbox,platform-infra
i-0284,r5.xlarge,70.45,84.53,45.77,720,2026-03,sandbox,platform-infra
i-0284,r5.xlarge,72.4,94.67,57.34,720,2026-04,sandbox,platform-infra
i-0284,r5.xlarge,58.79,88.32,69.46,720,2026-05,sandbox,platform-infra
i-0284,r5.xlarge,73.71,68.45,63.23,720,2026-06,sandbox,platform-infra
i-0285,r5.2xlarge,62.68,91.7,74.96,720,2026-01,production,data-engineering
i-0285,r5.2xlarge,74.12,80.36,73.23,720,2026-02,production,data-engineering
i-0285,r5.2xlarge,52.09,77.67,50.13,720,2026-03,production,data-engineering
i-0285,r5.2xlarge,67.73,94.57,50.25,720,2026-04,production,data-engineering
i-0285,r5.2xlarge,37.25,89.47,64.81,720,2026-05,production,data-engineering
i-0285,r5.2xlarge,73.39,72.57,42.84,720,2026-06,production,data-engineering
i-0286,c5.xlarge,54.7,67.56,50.47,720,2026-01,staging,payments
i-0286,c5.xlarge,40.04,71.72,44.25,720,2026-02,staging,payments
i-0286,c5.xlarge,73.16,73.36,57.76,720,2026-03,staging,payments
i-0286,c5.xlarge,70.94,85.32,64.72,720,2026-04,staging,payments
i-0286,c5.xlarge,63.22,89.86,75.11,720,2026-05,staging,payments
i-0286,c5.xlarge,60.71,91.7,61.42,720,2026-06,staging,payments
i-0287,c5.2xlarge,46.09,91.4,61.66,720,2026-01,development,risk-engineering
i-0287,c5.2xlarge,71.25,66.21,55.9,720,2026-02,development,risk-engineering
i-0287,c5.2xlarge,72.91,72.49,77.66,720,2026-03,development,risk-engineering
i-0287,c5.2xlarge,73.16,91.46,62.55,720,2026-04,development,risk-engineering
i-0287,c5.2xlarge,60.88,91.09,71.04,720,2026-05,development,risk-engineering
i-0287,c5.2xlarge,60.2,94.47,67.43,720,2026-06,development,risk-engineering
i-0288,t3.large,74.02,66.72,45.56,720,2026-01,sandbox,product-engineering
i-0288,t3.large,53.06,76.55,71.31,720,2026-02,sandbox,product-engineering
i-0288,t3.large,41.42,94.28,52.6,720,2026-03,sandbox,product-engineering
i-0288,t3.large,52.16,73.24,63.17,720,2026-04,sandbox,product-engineering
i-0288,t3.large,37.35,69.49,69.83,720,2026-05,sandbox,product-engineering
i-0288,t3.large,42.46,72.07,71.72,720,2026-06,sandbox,product-engineering
i-0289,m5.xlarge,38.73,78.12,40.92,720,2026-01,production,lending-backend
i-0289,m5.xlarge,48.87,85.97,43.6,720,2026-02,production,lending-backend
